Session_ID_128,temporal_behavior,network_selection,address_selection
69082,periodic,independent,unknown
71537,periodic,independent,unknown
77914,periodic,independent,unknown
70315,periodic,independent,unknown
72770,periodic,independent,unknown
82835,periodic,independent,unknown
64488,periodic,inconsistent,unknown
45092,periodic,independent,unknown
19670,periodic,independent,unknown
22640,periodic,inconsistent,unknown
59428,periodic,inconsistent,unknown
49397,periodic,inconsistent,unknown
47428,periodic,inconsistent,unknown
28182,intermittent,inconsistent,unknown
7802,periodic,inconsistent,unknown
48421,periodic,inconsistent,unknown
15613,periodic,inconsistent,unknown
2974,intermittent,inconsistent,unknown
36291,periodic,independent,unknown
57181,periodic,inconsistent,unknown
31446,intermittent,inconsistent,unknown
9592,periodic,inconsistent,unknown
85619,periodic,independent,structured
49776,periodic,independent,unknown
55922,periodic,inconsistent,unknown
16529,periodic,inconsistent,unknown
41340,periodic,inconsistent,unknown
43001,intermittent,inconsistent,unknown
6773,periodic,inconsistent,unknown
36678,periodic,inconsistent,unknown
60945,periodic,inconsistent,structured
53821,periodic,independent,unknown
4205,periodic,inconsistent,unknown
31447,intermittent,inconsistent,unknown
25386,periodic,inconsistent,unknown
11789,periodic,inconsistent,unknown
57182,periodic,inconsistent,unknown
1962,intermittent,inconsistent,unknown
85620,periodic,independent,structured
49777,periodic,independent,unknown
14601,periodic,inconsistent,unknown
36292,periodic,independent,unknown
33360,periodic,inconsistent,unknown
49398,periodic,inconsistent,unknown
48422,periodic,inconsistent,unknown
1046,intermittent,inconsistent,unknown
60946,periodic,inconsistent,structured
46317,intermittent,inconsistent,unknown
175,periodic,independent,unknown
25387,periodic,inconsistent,unknown
29461,periodic,dependent,structured
5714,periodic,inconsistent,unknown
55923,periodic,inconsistent,unknown
34412,periodic,inconsistent,unknown
54971,periodic,inconsistent,unknown
32575,periodic,independent,unknown
14602,periodic,inconsistent,unknown
20859,periodic,inconsistent,unknown
12825,periodic,inconsistent,unknown
9593,periodic,inconsistent,unknown
25388,periodic,inconsistent,unknown
53822,periodic,independent,unknown
46318,intermittent,inconsistent,unknown
11790,periodic,inconsistent,unknown
62627,periodic,inconsistent,unknown
41341,periodic,inconsistent,unknown
20860,periodic,inconsistent,unknown
60947,periodic,inconsistent,unknown
33361,periodic,inconsistent,unknown
42278,periodic,inconsistent,unknown
30517,periodic,inconsistent,unknown
51460,periodic,inconsistent,unknown
34413,periodic,inconsistent,unknown
1963,intermittent,inconsistent,unknown
62628,periodic,inconsistent,unknown
4206,periodic,inconsistent,unknown
12826,periodic,inconsistent,unknown
16530,periodic,inconsistent,unknown
85621,periodic,independent,structured
60948,periodic,inconsistent,unknown
52457,periodic,inconsistent,unknown
57183,periodic,inconsistent,unknown
36293,periodic,independent,unknown
36679,periodic,inconsistent,unknown
25389,periodic,inconsistent,unknown
1047,intermittent,inconsistent,unknown
10659,periodic,inconsistent,unknown
20861,periodic,inconsistent,unknown
49778,periodic,independent,unknown
48423,periodic,inconsistent,unknown
30518,periodic,inconsistent,unknown
43002,intermittent,inconsistent,unknown
42279,periodic,inconsistent,unknown
24409,periodic,inconsistent,unknown
5715,periodic,inconsistent,unknown
66194,periodic,inconsistent,unknown
55924,periodic,inconsistent,unknown
52458,periodic,inconsistent,unknown
59429,periodic,inconsistent,unknown
33362,periodic,inconsistent,unknown
46319,intermittent,inconsistent,unknown
26503,periodic,inconsistent,unknown
41342,periodic,inconsistent,unknown
13754,intermittent,inconsistent,structured
15614,periodic,inconsistent,unknown
53823,periodic,independent,unknown
42280,periodic,inconsistent,unknown
11791,periodic,inconsistent,unknown
17728,periodic,inconsistent,structured
24410,periodic,inconsistent,unknown
85622,periodic,independent,structured
36680,periodic,inconsistent,unknown
6774,periodic,inconsistent,unknown
14603,periodic,inconsistent,unknown
5716,periodic,inconsistent,structured
51461,periodic,inconsistent,unknown
7803,periodic,inconsistent,unknown
54972,periodic,inconsistent,unknown
25390,periodic,inconsistent,unknown
1964,intermittent,inconsistent,unknown
85623,periodic,independent,structured
26504,periodic,inconsistent,unknown
57184,periodic,inconsistent,unknown
14604,periodic,inconsistent,unknown
60949,periodic,inconsistent,unknown
24411,periodic,inconsistent,unknown
15615,periodic,inconsistent,unknown
11792,periodic,inconsistent,unknown
54973,periodic,inconsistent,unknown
6775,periodic,inconsistent,unknown
17729,periodic,inconsistent,unknown
28183,intermittent,inconsistent,unknown
48424,periodic,inconsistent,unknown
66195,periodic,inconsistent,unknown
12827,periodic,inconsistent,unknown
35433,periodic,independent,unknown
4207,periodic,inconsistent,unknown
176,periodic,independent,unknown
41343,periodic,inconsistent,unknown
85624,periodic,independent,structured
62629,periodic,inconsistent,unknown
53824,periodic,independent,structured
1965,intermittent,inconsistent,unknown
24412,periodic,inconsistent,unknown
2975,intermittent,inconsistent,unknown
14605,periodic,inconsistent,unknown
22641,periodic,inconsistent,unknown
5717,periodic,inconsistent,structured
47429,periodic,inconsistent,unknown
19037,periodic,independent,random
16531,periodic,inconsistent,unknown
7804,periodic,inconsistent,unknown
34414,periodic,inconsistent,unknown
31448,intermittent,inconsistent,unknown
29462,periodic,dependent,structured
26505,periodic,inconsistent,unknown
12828,periodic,inconsistent,unknown
30519,periodic,inconsistent,unknown
2976,intermittent,inconsistent,unknown
24413,periodic,inconsistent,unknown
48425,periodic,inconsistent,unknown
8733,periodic,inconsistent,unknown
85625,periodic,independent,structured
46320,intermittent,inconsistent,unknown
71538,periodic,independent,unknown
51462,periodic,inconsistent,unknown
19671,periodic,independent,unknown
47430,periodic,inconsistent,unknown
69083,periodic,independent,unknown
35434,periodic,independent,unknown
76683,periodic,independent,unknown
75450,periodic,independent,unknown
45093,periodic,independent,unknown
82836,periodic,independent,unknown
74220,periodic,independent,unknown
70316,periodic,independent,unknown
72771,periodic,independent,unknown
79144,periodic,independent,unknown
80374,periodic,independent,unknown
81605,periodic,independent,unknown
59430,periodic,inconsistent,unknown
64489,periodic,inconsistent,unknown
77915,periodic,independent,unknown
28184,intermittent,inconsistent,unknown
31449,intermittent,inconsistent,unknown
52459,periodic,inconsistent,unknown
54974,periodic,inconsistent,unknown
177,periodic,independent,unknown
42281,periodic,inconsistent,unknown
1966,intermittent,inconsistent,unknown
53825,periodic,independent,unknown
15616,periodic,inconsistent,unknown
4208,periodic,inconsistent,unknown
7805,periodic,inconsistent,unknown
85626,periodic,independent,structured
46321,intermittent,inconsistent,unknown
2977,intermittent,inconsistent,unknown
71539,periodic,independent,unknown
28185,intermittent,inconsistent,unknown
19672,periodic,independent,unknown
13755,intermittent,inconsistent,structured
69084,periodic,independent,unknown
76684,periodic,independent,unknown
22642,periodic,inconsistent,unknown
75451,periodic,independent,unknown
45094,periodic,independent,unknown
82837,periodic,independent,unknown
74221,periodic,independent,unknown
70317,periodic,independent,unknown
48426,periodic,inconsistent,unknown
51463,periodic,inconsistent,unknown
72772,periodic,independent,unknown
79145,periodic,independent,unknown
80375,periodic,independent,unknown
81606,periodic,independent,unknown
64490,periodic,inconsistent,unknown
50475,periodic,inconsistent,unknown
49399,periodic,inconsistent,unknown
6776,periodic,inconsistent,unknown
77916,periodic,independent,unknown
49779,periodic,independent,unknown
1048,intermittent,inconsistent,unknown
68604,intermittent,single prefix,unknown
17730,periodic,inconsistent,unknown
34415,periodic,inconsistent,unknown
71540,periodic,independent,unknown
19673,periodic,independent,unknown
69085,periodic,independent,unknown
76685,periodic,independent,unknown
75452,periodic,independent,unknown
45095,periodic,independent,unknown
41344,periodic,inconsistent,unknown
82838,periodic,independent,unknown
26506,periodic,inconsistent,structured
74222,periodic,independent,unknown
70318,periodic,independent,unknown
72773,periodic,independent,unknown
79146,periodic,independent,unknown
13756,intermittent,inconsistent,unknown
80376,periodic,independent,unknown
81607,periodic,independent,unknown
64491,periodic,inconsistent,unknown
77917,periodic,independent,unknown
31450,intermittent,inconsistent,unknown
55925,periodic,inconsistent,unknown
2978,intermittent,inconsistent,unknown
52460,periodic,inconsistent,unknown
10660,periodic,inconsistent,unknown
11793,periodic,inconsistent,unknown
32576,periodic,independent,unknown
85627,periodic,independent,structured
12829,periodic,inconsistent,unknown
34416,periodic,inconsistent,unknown
49400,periodic,inconsistent,unknown
16532,periodic,inconsistent,unknown
39693,intermittent,independent,structured
48427,periodic,inconsistent,unknown
25391,periodic,inconsistent,unknown
30520,periodic,inconsistent,unknown
71541,periodic,independent,unknown
19674,periodic,independent,unknown
69086,periodic,independent,unknown
76686,periodic,independent,unknown
62630,periodic,inconsistent,unknown
75453,periodic,independent,unknown
45096,periodic,independent,unknown
82839,periodic,independent,unknown
74223,periodic,independent,unknown
70319,periodic,independent,unknown
6777,periodic,inconsistent,unknown
72774,periodic,independent,unknown
79147,periodic,independent,unknown
80377,periodic,independent,unknown
81608,periodic,independent,unknown
64492,periodic,inconsistent,unknown
8734,periodic,inconsistent,unknown
84771,one-off,single prefix,structured
77918,periodic,independent,unknown
11510,periodic,independent,structured
28186,intermittent,inconsistent,unknown
10404,intermittent,independent,structured
85628,periodic,independent,structured
31451,intermittent,inconsistent,unknown
33363,periodic,inconsistent,unknown
68300,intermittent,single prefix,structured
12830,periodic,inconsistent,unknown
59431,periodic,inconsistent,unknown
58450,periodic,single prefix,structured
47431,periodic,inconsistent,unknown
17731,periodic,inconsistent,unknown
6778,periodic,inconsistent,unknown
54975,periodic,inconsistent,unknown
20862,periodic,inconsistent,unknown
11794,periodic,inconsistent,unknown
15617,periodic,inconsistent,unknown
71542,periodic,independent,unknown
19675,periodic,independent,unknown
69087,periodic,independent,unknown
76687,periodic,independent,unknown
60950,periodic,inconsistent,unknown
75454,periodic,independent,unknown
45097,periodic,independent,unknown
2979,intermittent,inconsistent,unknown
82840,periodic,independent,unknown
9594,periodic,inconsistent,unknown
74224,periodic,independent,unknown
70320,periodic,independent,unknown
13757,intermittent,inconsistent,unknown
72775,periodic,independent,unknown
79148,periodic,independent,unknown
39628,intermittent,single prefix,structured
80378,periodic,independent,unknown
81609,periodic,independent,unknown
64493,periodic,inconsistent,unknown
77919,periodic,independent,unknown
32577,periodic,independent,unknown
47432,periodic,inconsistent,unknown
51464,periodic,inconsistent,unknown
49401,periodic,inconsistent,unknown
48428,periodic,inconsistent,unknown
22643,periodic,inconsistent,unknown
53826,periodic,independent,unknown
5718,periodic,inconsistent,unknown
41345,periodic,inconsistent,unknown
24414,periodic,inconsistent,unknown
14606,periodic,inconsistent,unknown
42282,periodic,inconsistent,unknown
33364,periodic,inconsistent,unknown
24222,one-off,single prefix,structured
84269,periodic,single prefix,structured
59432,periodic,inconsistent,unknown
51465,periodic,inconsistent,unknown
17311,intermittent,single prefix,structured
43003,intermittent,inconsistent,unknown
62631,periodic,inconsistent,unknown
26507,periodic,inconsistent,unknown
71543,periodic,independent,unknown
19676,periodic,independent,unknown
69088,periodic,independent,unknown
76688,periodic,independent,unknown
75455,periodic,independent,unknown
50476,periodic,inconsistent,unknown
45098,periodic,independent,unknown
82841,periodic,independent,unknown
14607,periodic,inconsistent,unknown
49780,periodic,independent,unknown
74225,periodic,independent,unknown
